,band_gap,min_p_mass,ave_p_mass,p_mass_xx,p_mass_yy,p_mass_zz,p_mass_xy,p_mass_yz,p_mass_zx,min_n_mass,ave_n_mass,n_mass_xx,n_mass_yy,n_mass_zz,n_mass_xy,n_mass_yz,n_mass_zx
Ba3NaSbO6,5.3456,1.953710698369389,2.8679915350027048,3.3251319557719494,3.325131950866775,1.9537106983693895,-2.204025085476502e-17,-1.3827292114245737e-17,-4.7716264190400825e-17,0.3911137503545655,0.4101844406832534,0.4197197861571788,0.4197197855380157,0.3911137503545655,2.5751498746591967e-17,-8.875042821377203e-17,1.554823993623698e-17
Ba3NaTaO6,5.4806,2.8799184307195103,4.335735421845146,5.063643920389634,5.063643914426293,2.8799184307195103,9.091633658093171e-17,4.2536378366403275e-09,2.0912662102859316e-17,0.6411792472326443,1.1143909604750803,1.3509968178918175,1.350996816300779,0.6411792472326444,-4.6746135700939166e-17,1.1348841326580257e-09,-4.0043184972541335e-17
Ba3Nb2CdO9,4.5139000000000005,0.8797221369873418,0.9068306642779568,0.920384927361616,0.920384928484912,0.8797221369873418,2.0471673627421074e-17,2.1412399289321997e-18,5.714134684402942e-19,1.002711426882909,1.563284210030665,1.002711426882909,1.002711428106682,2.6844297751024038,1.63108992012135e-17,-2.7063676689794697e-17,1.412799534878357e-16
Ba3Nb2ZnO9,4.332,1.2989441788830722,1.3298761225798665,1.2989441788830722,1.2989441796752974,1.3917400091812298,3.3117108598498554e-17,-2.290389789827516e-17,3.6893973938040256e-17,0.8796404232353693,1.040643450391684,0.8796404232353693,0.879640423771861,1.3626495041678213,8.814834656739459e-17,-3.172250147993051e-17,3.4690260752703095e-17
Ba3NbGa3(SiO7)2,6.0074000000000005,1.848454250928968,10.303261486583887,14.530665088406776,14.530665120415918,1.848454250928968,2.499678023649889e-16,-5.805097234284271e-17,3.721352489761121e-18,0.5863953241428976,4.424089202053998,6.342936134023222,6.342936147995877,0.5863953241428976,-4.23293395390553e-17,1.4447702391944323e-17,-1.6097548896114515e-17
Ba3Sn2O7,3.8289,1.8160755681879122,3.0358915935199136,3.645799235057004,3.6457992350570043,1.8160763104457318,-0.0002665050675986116,-0.0008239929876511542,-0.0008239929876511638,0.30670727170036216,0.39172016338274035,0.3073844700474356,0.3073844700474356,0.5603915500533498,0.0006771983470733824,0.00013223687495647537,0.00013223687495647867
Ba3SrNb2O9,5.6721,6.815920774860927,9.005859492837683,6.815920789251092,6.815920777781336,13.38573691148062,6.482683213515818e-09,2.572564579715182e-17,-2.1296213579671775e-17,1.5923696983858888,2.2602769533398828,2.5942305829996504,2.594230578634108,1.5923696983858888,2.4673956992451347e-09,-5.915617301009192e-18,2.445835011015357e-17
Ba3SrTa2O9,6.374499999999999,10.223622471790556,11.684295771056027,10.223622478418381,10.223622486092765,14.605642348656934,-9.73614729595965e-09,2.016551429769598e-18,-1.6659348277236398e-17,1.1484453231039151,1.5671261315770497,1.776466535146863,1.7764665364803713,1.1484453231039151,-1.6917623990662557e-09,-1.603871010667859e-17,1.5056626389568287e-17
Ba3Ta2ZnO9,5.148,1.6795427593730783,1.8879506954338126,1.6795427611171503,1.6795427593730785,2.304766565811208,7.515633234975592e-18,-4.246838995526397e-18,3.8445933511191706e-17,0.7723300891306472,0.9214298487873398,0.7723300899326513,0.7723300891306475,1.2196293672987204,4.1865425563908326e-17,-3.2793299117091875e-18,1.775118674789614e-17
Ba3V2O8,5.8593,1.8471552446093782,3.610100259357459,4.491572765958497,4.491572767504502,1.8471552446093784,9.328812037074344e-17,1.9531476313380223e-16,1.1280334108338015e-16,1.8905305888634074,2.331501722421526,2.5519872887613855,2.5519872896397837,1.8905305888634076,6.940747269361233e-17,6.635288774908202e-17,-5.642601074239611e-17
Ba3ZnSb2O9,4.5221,1.561810916916082,2.0349681132864608,1.561810920440542,1.5618109169160816,2.9812825025027587,1.296724255333972e-17,-2.2351760913762476e-20,-1.6156120074582704e-19,0.323012426679664,0.34039381814534875,0.32301242740858965,0.323012426679664,0.3751566003477927,3.894867442344096e-17,0.0,0.0
Ba3Zr2O7,5.101100000000001,2.181944802350942,2.729322216230731,3.00301033840406,3.003010338404059,2.181945971884073,0.0009935554961001773,-0.0006933344586635389,-0.0006933344586634714,0.3518052065511012,24.94800257474273,0.3520356374871172,0.35203563748711736,74.13993644925395,0.00023043093601600475,0.006373013350216111,0.006373013350221225
Ba4AgAuO6,3.152,0.5533326265694194,1.000437644874668,1.664460846237397,0.5533326265694195,0.7835194618171871,2.1346841821151525e-17,-2.548401704638317e-21,6.941198778990618e-24,1.1635752026477286,1.3748031209596892,1.4840135104515295,1.4768206497798086,1.1635752026477286,7.408824760413625e-19,3.0277791342764555e-19,2.5909311402781684e-19
Ba4InSbO8,4.5916,1.1050167946706808,2.468824447740474,1.1050167946706808,3.096669059631593,3.2047874889191497,5.873623947372533e-17,9.97057436174791e-19,-5.758568232910774e-19,0.3636627852906366,0.3660851042714004,0.36444034377371165,0.37015218374985287,0.3636627852906366,-8.239575628007022e-18,-1.6252163270410584e-22,4.309004692095251e-22
Ba4Li(SbO4)3,3.7193,2.173006078595291,2.1730060785952916,2.1730060785952916,2.1730060785952916,2.1730060785952916,2.8961225830724426e-18,7.97496643093979e-17,6.813003574985468e-17,0.37715967619987684,0.37715967619987684,0.37715967619987684,0.37715967619987684,0.37715967619987695,-6.83399433182575e-18,1.6781634865486652e-17,-1.2229063118448454e-17
Ba4Na(SbO4)3,3.8484,2.062616893391118,2.062616893391118,2.062616893391118,2.062616893391118,2.062616893391118,1.0240156056549521e-16,2.504505921986833e-17,4.170910806785754e-17,0.3594031586391105,0.3594031586391105,0.3594031586391105,0.3594031586391106,0.3594031586391105,7.872548616452228e-18,4.7360626616862025e-17,-2.600093454289936e-17
Ba4Nb2O9,5.739999999999999,3.8753555879534796,4.630309962974273,5.0077871547414015,5.00778714622794,3.8753555879534796,-4.749229639250559e-09,6.068303029080825e-19,-3.2302943217714117e-19,0.7801541798001341,1.019589376343597,1.1393069755837646,1.139306973646892,0.7801541798001341,-1.0804833193324968e-09,-2.2188813428294673e-20,-1.1605994698189056e-20
Ba4Nb2WO12,4.1979999999999995,3.514438599592478,5.249012214350224,3.514438599592478,3.51443860357236,8.718159439885834,3.1429764328244696e-18,9.112993900368113e-17,5.745024047358254e-17,0.9188814858083836,2.0361801897804335,0.9188814858083836,0.9188814868489595,4.270777596683958,1.7064430901044775e-17,1.9882653498058769e-16,8.525514462610678e-17
Ba4PdO6,3.0115000000000003,1.2241675192917507,1.5341527397027968,1.689145349097275,1.6891453507193648,1.2241675192917507,5.404466006902657e-17,5.575080248049699e-17,-5.219278142640277e-18,2.5721648433272652,3.145058169654826,3.431504831170965,3.4315048344662475,2.572164843327265,7.16023405091353e-18,1.3585677660858204e-16,7.928933131537309e-17
Ba4PtO6,3.6003999999999996,1.22224539466573,1.5042703338442287,1.645282804013912,1.6452828028530437,1.22224539466573,-4.3515433501147053e-17,1.2977112636309127e-09,2.1342032639973978e-17,0.8055187335464928,2.1461791680801494,2.8165093863406048,2.81650938435335,0.8055187335464931,-3.887677082946654e-18,2.2215122512863415e-09,-1.1378952161243e-17
Ba4ScReWO12,3.3271999999999995,3.0058041498796,7.511187576034177,3.0058041498796,3.005804158299307,16.521954419923624,1.1171726703906701e-17,2.70273660095111e-16,-6.87549832510376e-17,1.4037745256705438,29.551691754281638,1.4037745256705438,1.4037745296027266,85.84752620757165,-1.3708602484606875e-17,-5.011974238874186e-16,-4.161548657453959e-16
Ba5Nb4O15,4.1289,2.688086845759758,4.5213171371909375,2.688086845759758,2.688086847197039,8.187777718616015,1.132544541374857e-16,2.639663152718266e-17,-7.909971599825452e-19,1.100636293683414,7.336360029304985,1.100636293683414,1.1006362942719083,19.807807499959633,1.1331550727563256e-16,3.352908332094403e-17,-1.57693622777412e-16
Ba5Ta4O15,4.627599999999999,1.533667456274193,7.91753718940582,1.5336674599836573,1.5336674562741928,20.68527665195961,2.1207615389003353e-17,2.161702937633517e-16,-1.7539564315556148e-16,0.9489307514946796,9.81890855673311,0.9489307537898477,0.9489307514946794,27.5588641649148,6.510681565563679e-17,2.900735184930255e-16,1.1873670186404059e-16
BaAl2Sb2O7,5.3632,1.0249477052060803,2.2992213732412785,2.936358205002587,2.936358209515168,1.0249477052060803,6.602442577268757e-17,-7.734782393174951e-17,-1.5314269935833405e-17,0.7784115589293241,7.9524968343498115,0.7784115589293241,0.7784115601255829,22.300667383994526,1.2408173640337031e-17,-6.480732012551626e-16,-3.482637275369935e-16
BaBAsO5,6.9606,0.624365215402397,25.316394611482295,37.66240934169199,37.662409277352495,0.624365215402397,2.965241398728417e-08,-3.400887054924819e-17,-2.7061143744986662e-17,0.46746928590238723,0.5026759808921725,0.4674692868447231,0.46746928604613536,0.5730893697856589,3.6804844360116033e-10,1.8639125635700003e-18,1.2707092779657245e-17
BaBe2(BO3)2,8.9592,1.5582099638402094,2.6016243908146754,4.199884689131863,2.0467785194719545,1.5582099638402092,-3.099357415535353e-17,4.983471819525685e-17,-2.040685520550578e-17,0.3937642664512538,0.48213228664482166,0.3937642664512538,0.5251412535562033,0.5274913399270077,7.309343318721234e-17,1.3931173996747667e-17,3.218104202262232e-17
BaBe2Si2O7,9.0939,3.24190157766871,7.245431290768914,5.143303047091838,13.351089247546195,3.2419015776687097,-1.4321234687456573e-17,1.1663501736094286e-18,-4.120603417484218e-19,0.47349809404223336,0.48039382304176975,0.4810855830809907,0.48659779200208536,0.47349809404223336,5.680178801386572e-19,0.0,0.0
BaBeSiO4,7.8660000000000005,0.9137198100205928,7.66868620779628,2.3939345322766106,0.9137198100205928,19.698404281091637,-6.20802635110621e-17,6.428275076608807e-17,-1.5670769335647075,0.45416581438317205,0.5086443338154092,0.4986012518569359,0.5307924142817114,0.4965393353075802,-2.1981686495286774e-17,2.5867992246768623e-20,0.04339223363206549
BaBiBO4,5.5231,2.2970414697407087,5.284534012952009,8.36632996579433,2.297041469740708,5.190230603320989,4.905232110279363e-19,-4.1474097634142255e-18,4.0301276490178714e-18,0.6556821667438371,0.9589696772040438,1.5178497233084711,0.7033771415598233,0.6556821667438371,-6.934671495965931e-19,1.265123308755498e-17,-1.398723527980149e-18
BaCa(GaO2)4,5.873900000000001,1.1601766965658769,4.483641555019685,1.16017682091653,7.09269611921431,5.198051724928216,-0.0004571656406386415,0.0042279762792096975,0.0005995569374476072,0.33911825946015917,0.37567013844984887,0.4285693678278699,0.3593206539663445,0.3391203935553321,0.001540196013638011,0.00019724176993119632,0.00015147128582835613
BaCdO2,2.433,0.6816419412620666,3.210194011434964,0.6816419412620666,6.035943851812059,2.912996241230767,6.124722671841812e-19,-1.0797712732978696e-20,6.448431542811486e-20,0.30122786889077824,0.34892817524316905,0.30122786889077824,0.3436201426949075,0.4019365141438214,4.5541663072852664e-21,0.0,0.0
BaCeO3,4.2856,2.6714442365136475,3.018624934968594,2.6714442365136475,2.698157099404505,3.6862734689876295,7.115706930013907e-18,-4.391263148226131e-18,-4.053418863099213e-18,12.896960219944003,13.966387698765518,14.045205609300504,12.896960219944003,14.956997267052047,2.001079288708479e-17,3.336020206705382e-17,-2.706269277043699e-17
BaGa2B2O7,7.3271,2.157944802769415,4.513334285941155,6.478321421306439,2.1579448027694155,4.90373663374761,8.480965165040695e-18,1.0350682933750282e-19,5.573617059998659e-19,0.30468116722618793,0.39150332953123934,0.48119016726993963,0.3886386540975904,0.30468116722618793,-2.0376836096491394e-17,0.0,0.0
BaGa4O7,5.4049,0.8342623339717434,293.017602186944,664.6988875352567,168.48113844083434,45.872780584740944,-4.394639731638686e-14,-1.1512475306782786e-14,172.9146582513123,0.3314509709917524,0.3526600904227455,0.3838264222176906,0.3416457278525112,0.33250812119803475,8.95983320167397e-18,1.5709513776727127e-17,-0.007441015997001474
BaGeO3,6.410399999999999,3.059507307423534,5.9995096352382555,3.059507307423534,5.15300164953284,9.786019948758394,3.6861960761433515e-18,-1.0344011411812014e-18,-1.4925963908413854e-18,0.433671042172058,0.4411825414395077,0.4341188223917009,0.433671042172058,0.4557577597547643,7.303728519701735e-19,0.0,0.0
BaHf(BO3)2,7.7828,2.7872369314089798,3.5891749158600086,2.7872369384037974,2.7872369314089807,5.193050877767248,5.731899144867935e-17,-2.380832327802638e-16,-1.8870003662631037e-17,0.8516734282105594,1.4387564557003454,0.8516734303479085,0.8516734282105594,2.612922508542568,1.6310052022268437e-17,2.191744488459745e-17,2.980798538022421e-18
BaHf(SiO3)3,8.0793,1.2382392538889047,5.551124232929626,7.707566720072816,7.707566724827158,1.2382392538889047,-6.582993503026047e-09,2.4693284813031572e-18,-5.828928468016651e-18,0.6026968308426767,0.6416908834245167,0.661187909511513,0.6611879099193606,0.6026968308426767,-5.647172394875734e-10,2.1268178335642186e-18,-2.0642169082320073e-18
BaHfO3,5.4862,1.981144180734221,1.981144180734221,1.981144180734221,1.981144180734221,1.981144180734221,6.42169920690564e-19,-5.912243455967953e-19,-3.595318435993689e-19,0.5556406792795119,0.555640679279512,0.5556406792795121,0.555640679279512,0.5556406792795119,7.081499004274188e-19,7.129217743308227e-20,9.086006520608727e-38
BaHgO2,4.7979,1.0369859869751916,1.8526812697521375,2.2605289079434483,2.2605289143377734,1.0369859869751914,2.0337654790772408e-17,6.901625316312724e-17,6.675908802442204e-17,0.48514580139915386,0.6722056276489732,0.7657355396908706,0.7657355418568952,0.4851458013991539,-2.754078388254069e-18,-4.636346901643812e-17,4.316339746779851e-18
BaLa2O4,5.6254,1.4153677263244546,1.4153677263244546,1.4153677263244546,1.4153677263244546,1.4153677263244546,-3.0087247362634124e-17,-2.3187024675610208e-17,-9.70641513808576e-18,0.5168507070896234,0.5168507070896236,0.5168507070896234,0.5168507070896237,0.5168507070896234,-5.3195622496727595e-17,-3.85327686478358e-17,-3.051183344440616e-17
BaLa2PdO5,4.2894,2.6396529228482835,3.9979954839763763,4.677166764540423,4.677166764540423,2.6396529228482835,6.943016989262406e-18,1.461810511530688e-17,2.4746752529904228e-18,2.6463738739732507,4.066453571939971,2.6463738739732507,2.6463738739732507,6.906612967873413,6.0130794860114585e-18,-8.06021978981496e-18,-4.1525855352779906e-18
BaLa2PtO5,3.7211000000000007,1.3209859693951467,3.1325442130226513,4.038323334836404,4.038323334836404,1.3209859693951467,-1.8099120036588445e-18,7.392955836734169e-18,6.946022634507952e-18,0.5793026511173457,0.6891336589244537,0.5793026511173458,0.5793026511173458,0.9087956745386694,-3.0354528066199573e-18,-2.3698312199507188e-17,1.7173590532225198e-17
BaLiBO3,7.4679,2.033059861388464,8.328200620914334,19.83312696792071,2.033059861388464,3.118415033433832,-6.717751438066549e-18,2.696218533500798e-18,-4.015314662748583,0.583452634610469,0.878305739615723,0.8957742412546524,1.1494950434596916,0.5896479341328252,-5.659537067939334e-20,2.7505997339502917e-19,0.043987792630049254
BaMoO4,6.153599999999999,3.6200775935641634,5.166238948945664,3.6209061485697887,3.620334245543475,8.257476452723727,-0.0004609999321084347,0.0005920239411747294,0.0004651377633035553,2.2587257973018215,7.743542513274008,2.260308224535521,2.2589539632792777,18.711365352007224,0.0005996833242208923,-0.0013948769650608064,0.006506947255142595
BaNaBO3,6.9048,2.7151646681498853,8.149127101058099,3.353321782735706,3.5859748494213375,17.508084671017254,1.88899379372865e-17,3.6188973384284167e-17,3.0724920089934615,0.3276647708176855,0.6257967728124858,0.7057457683837697,0.8419898915361441,0.32965465851754383,-1.1378180166890707e-16,9.146435162634452e-18,-0.02742879375049049
BaNaSc(BO3)2,7.0058,0.989781718554558,1944.031149425451,0.989781718554558,0.989781720865114,5830.113884836934,2.961563624982202e-17,2.8809315522778313e-10,2.0728116360986685e-13,1.2551740402066438,3.0281034522744172,1.2551740402066438,1.2551740431367335,6.573962273479875,-4.86375956783e-17,3.6490143848909144e-10,-2.2709350694676097e-16
BaNb2O6,3.9919,1.0835875032493687,3.464782183008263,6.035881280627006,3.274877765148414,1.0835875032493687,-1.8960060963723298e-17,-1.230616340922792e-19,-6.265501023555107e-19,0.43441263972124156,2.53132432613774,4.86475018416073,2.294810154531249,0.43441263972124156,4.381422184272551e-19,1.548673247443159e-19,-2.3224652626425598e-20
BaO,3.8011999999999997,1.0731620728570166,1.0731620728570175,1.0731620728570175,1.0731620728570175,1.073162072857018,-1.4025631778131597e-16,2.2639411443652405e-17,4.9960255312980157e-17,0.4863338800099402,0.4863338800099403,0.4863338800099403,0.4863338800099403,0.4863338800099403,2.322388619360416e-17,-1.0008975970108289e-16,-7.106671432960856e-17
BaSi3SnO9,7.4369,1.5530676221545756,4.4245594543976585,5.8603053736534285,5.8603053673849725,1.5530676221545758,2.1082933028336218e-16,-6.7522421722692956e-18,7.609563475129949e-18,0.5421772816475093,0.5528634026481968,0.5421772822274473,0.5421772816475092,0.5742356440696339,8.328302410234131e-17,-1.2210462443393715e-17,8.806882114340709e-18
BaSn(GeO3)3,5.8721,2.1009675293644237,7.580424919349984,10.320153617836155,10.320153610849372,2.1009675293644237,8.567955959771138e-09,-5.979453336246789e-18,6.657036470702008e-18,0.38792065361675354,0.41558159865009076,0.38792065409586446,0.38792065383324054,0.47090348802116727,3.220579071002929e-10,-6.414713914422862e-19,-3.0785287143890446e-18
BaSnO3,2.6301,1.9288290188832797,1.92882901888328,1.9288290188832797,1.9288290188832797,1.9288290188832797,-6.195685060362352e-18,-4.674898986546178e-19,2.049757293038693e-19,0.2022960431090007,0.20229604310900073,0.20229604310900076,0.2022960431090007,0.2022960431090007,0.0,0.0,0.0
BaSr2Mg(SiO4)2,7.8596,1.754978768741192,5.538047826485278,7.429582364029866,7.429582346684777,1.754978768741192,7.819586182170051e-09,1.9263167857615027e-17,-7.053760366831617e-17,0.4139964302907402,0.43606278134856774,0.4139964314246875,0.4139964304581724,0.48019548216284325,4.357284790370089e-10,4.878386661364543e-18,2.1937681469310737e-18
